source_id,post_text,normalized_text,text_hash,annotated_sentiment,like_count,love_count,care_count,haha_count,wow_count,sad_count,angry_count,joy,affection,amusement,surprise,sadness,anger,care_empathy,fear,disgust,approval,sarcasm,pride,gratitude,disappointment,grief,jealousy,confusion,nostalgia,hope,excitement,relief,embarrassment,joy_mask,affection_mask,amusement_mask,surprise_mask,sadness_mask,anger_mask,care_empathy_mask,fear_mask,disgust_mask,approval_mask,sarcasm_mask,pride_mask,gratitude_mask,disappointment_mask,grief_mask,jealousy_mask,confusion_mask,nostalgia_mask,hope_mask,excitement_mask,relief_mask,embarrassment_mask
1501,"එළවළු ගන්න ගියාම අදත් මිල වැඩි. ආදායම එතනමයි, වියදම දවසින් දවස ඉහළ යනවා. කතා වලට වඩා දැන් අවශ්‍ය වෙන්නේ ක්‍රියාමාර්ගයක්.","එළවළු ගන්න ගියාම අදත් මිල වැඩි. ආදායම එතනමයි, වියදම දවසින් දවස ඉහළ යනවා. කතා වලට වඩා දැන් අවශ්ය වෙන්නේ ක්රියාමාර්ගයක්.",3fd74959df8d6e0e371eb0c62389647b,Negative,130,3,15,2,7,53,219,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1503,මහර බන්ධනාගාරයේ හටගත් නොසන්සුන්තාව පාලනය කිරීමට මේ වන විට පියවර ගෙන ඇතැයි බන්ධනාගාර දෙපාර්තමේන්තුව පවසයි.,මහර බන්ධනාගාරයේ හටගත් නොසන්සුන්තාව පාලනය කිරීමට මේ වන විට පියවර ගෙන ඇතැයි බන්ධනාගාර දෙපාර්තමේන්තුව පවසයි.,03d9fe803fb134b27952e9cf0c2048d5,Neutral,104,4,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1504,රෝහලේ ප්‍රතිකාර ලබන දරුවෙකුට අවශ්‍ය පෝෂණ ආහාර සඳහා උදව් අවශ්‍යයි. මනුස්සකම තියෙන තැන තවමත් බලාපොරොත්තුව තියෙනවා. 🫂,රෝහලේ ප්රතිකාර ලබන දරුවෙකුට අවශ්ය පෝෂණ ආහාර සඳහා උදව් අවශ්යයි. මනුස්සකම තියෙන තැන තවමත් බලාපොරොත්තුව තියෙනවා. 🫂,69c0a42f67aa8a6d52991266d83a84a5,Positive,187,26,187,2,12,33,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1505,අසාර්ථකවීම් ගැන කතා නොකර හිටියත් හිත ඇතුළේ ඒවා නැති වෙන්නේ නෑ. අද කෙනෙක්ගේ කතාවක් අහලා ඒක තවත් දැනුණා. මේ මොහොත දරාගන්න ඔවුන්ට හැකියාව ලැබේවා. 🥀,අසාර්ථකවීම් ගැන කතා නොකර හිටියත් හිත ඇතුළේ ඒවා නැති වෙන්නේ නෑ. අද කෙනෙක්ගේ කතාවක් අහලා ඒක තවත් දැනුණා. මේ මොහොත දරාගන්න ඔවුන්ට හැකියාව ලැබේවා. 🥀,661193dd3182e1ae8481c4c591d47376,mixed,879,7,50,6,9,523,71,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1506,ගෙවපු bill එකේ හඳුනාගන්න බැරි extra charge එකක්. අහන්න ගියාම එකිනෙකාට යවනවා විතරයි. දැන්වත් මේ දේ හරියට කරයි කියලා බලාපොරොත්තු වෙනවා.,ගෙවපු bill එකේ හඳුනාගන්න බැරි extra charge එකක්. අහන්න ගියාම එකිනෙකාට යවනවා විතරයි. දැන්වත් මේ දේ හරියට කරයි කියලා බලාපොරොත්තු වෙනවා.,2779eee7745d6fc0cf7df4beb1f3220a,Negative,318,7,3,3,16,38,310,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1507,"දකුණු ආසියාවෙ වේගෙන්ම උණුවෙන හදවත තියෙන්නෙ මට
🥹💔😑",දකුණු ආසියාවෙ වේගෙන්ම උණුවෙන හදවත තියෙන්නෙ මට 🥹💔😑,cce34102c4bce6c027079f922d37c248,Negative,18,4,1,99,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1509,අද දවල් විභාගයට දවස් කිහිපයක් තිබියදී ශිෂ්‍යයෙකුගේ පොත්පත් සියල්ල වතුරෙන් නාස්ති වෙලා. ඒ පවුලට ශක්තිය ලැබේවා. 🕯️,අද දවල් විභාගයට දවස් කිහිපයක් තිබියදී ශිෂ්යයෙකුගේ පොත්පත් සියල්ල වතුරෙන් නාස්ති වෙලා. ඒ පවුලට ශක්තිය ලැබේවා. 🕯️,d2dfa69e0fe75d211e33c8707fb28fbb,Negative,214,2,65,3,16,306,65,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1511,"පොහොට්ටුවේ මහලේකම්ගේ ප්‍රකාශයට පොලිස්පතිගෙන් උත්තර ...
''මම බය නෑ..පොලිස් සේවයට එන්නෙම ඕනම දේකට සූදානම් වෙලා..
බයත් නැතුව..''",පොහොට්ටුවේ මහලේකම්ගේ ප්රකාශයට පොලිස්පතිගෙන් උත්තර ... ''මම බය නෑ..පොලිස් සේවයට එන්නෙම ඕනම දේකට සූදානම් වෙලා.. බයත් නැතුව..'',8c729abef3d55aa2b85522934e3051c2,Neutral,58,2,0,390,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1513,"පෙරහැරට  කාවාඩි ඕනමද  යන්න  වෙනම දෙයක් .  හැබැයි පාතාල මැතිවරුන්ගෙ  වලි නිසා  ඒව නවත්වනම්,මක්කටෙයි පොලෝසියක් ?","පෙරහැරට කාවාඩි ඕනමද යන්න වෙනම දෙයක් . හැබැයි පාතාල මැතිවරුන්ගෙ වලි නිසා ඒව නවත්වනම්,මක්කටෙයි පොලෝසියක් ?",45871b89a0be6e59a3ef28a6f061018c,Negative,2491,80,15,784,10,12,4,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1514,"දැන් වෙලාව පාන්දර 4.32යි.
රූම් එකේ එකෙක් ආදරය කරනව, 
එකෙක් නිදි
 මම පාඩම් කරනව 😌","දැන් වෙලාව පාන්දර 4.32යි. රූම් එකේ එකෙක් ආදරය කරනව, එකෙක් නිදි මම පාඩම් කරනව 😌",16ca209b2d164d7d49345881c2d6d7f0,Positive,18,0,0,51,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1516,ICU ඉඳලත් ගොඩ ආව සතුටට අද ලද්දු බාගයක් ගහන්නම ඕනෙ,icu ඉඳලත් ගොඩ ආව සතුටට අද ලද්දු බාගයක් ගහන්නම ඕනෙ,c99c8e1761799ac92656973602365635,Positive,50,2,0,109,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1517,"මට හරිම කේන්තියි, මඩකලපුවහි ජීවත් වෙන අයට රෝහල් අර්බුදය එකක් විතරක් නෙවෙයි, දිගටම දෙයක්.
මට හරිම කේන්තියි මේ ගැන.","මට හරිම කේන්තියි, මඩකලපුවහි ජීවත් වෙන අයට රෝහල් අර්බුදය එකක් විතරක් නෙවෙයි, දිගටම දෙයක්. මට හරිම කේන්තියි මේ ගැන.",655a88296a4ab55f5ffe1f78c884a8ec,Negative,36,11,5,3,7,17,104,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1518,"Threat ද? There at ද?
නීතිඥ සංගමයටත් එකපාර පැහැදිලි කරගන්න බැරිවුණ ලියුම..
#lka #news1st",threat ද? there at ද? නීතිඥ සංගමයටත් එකපාර පැහැදිලි කරගන්න බැරිවුණ ලියුම.. #lka #news1st,e0d974d27a02554c071d4bbbde14dc83,Negative,243,5,0,484,3,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1521,"""කට වචනෙට ණයට,උදව්වට යාලුවෙක්ට දුන්න සල්ලි ආපසු ගන්නම බැරිද?ගන්න හැටි කියා දෙන්නද?""","""කට වචනෙට ණයට,උදව්වට යාලුවෙක්ට දුන්න සල්ලි ආපසු ගන්නම බැරිද?ගන්න හැටි කියා දෙන්නද?""",bacc2781da8601f88e8574114617692d,Neutral,1153,53,8,17,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1523,"පද්මේ සහ නිලංගගේ රැඳවුම් නියෝග අවසන් කොට අධිකරණයට පමුණුවා රක්ෂිත බන්ධනාගාරයට, සලේගේ රැඳවුම් නියෝග තවත් දින 90ට දික් කොට සීඅයිඩී රැඳවුම් භාරයට.","පද්මේ සහ නිලංගගේ රැඳවුම් නියෝග අවසන් කොට අධිකරණයට පමුණුවා රක්ෂිත බන්ධනාගාරයට, සලේගේ රැඳවුම් නියෝග තවත් දින 90ට දික් කොට සීඅයිඩී රැඳවුම් භාරයට.",4bff55574ea9a30d97473c64d44e9989,Neutral,100,1,0,11,1,56,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1524,කවදාවත් රණ්ඩු වෙලා නැති කපල් එකකින් සීනි ඇට දෙකක් ඕනෙ...   🥴👍😂,කවදාවත් රණ්ඩු වෙලා නැති කපල් එකකින් සීනි ඇට දෙකක් ඕනෙ... 🥴👍😂,b2bd7d797ae0a053632407917aad10c8,mixed,108,3,4,240,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1525,"රවීට  ශානිට
නඩු දාන්න.?
අධිකරණය ස්වාධීනයී
-නලින්ද ජයතිස්ස-",රවීට ශානිට නඩු දාන්න.? අධිකරණය ස්වාධීනයී -නලින්ද ජයතිස්ස-,c895cb8bf3a82b94f7588f51d87b7737,Negative,54,0,0,71,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1528,"සරසවියේදී ඔබට හමුවූ දකුණේ පාතා%ලයෙකු මෙන්ෂන් කරන්න.
💥 🔫 ☠️",සරසවියේදී ඔබට හමුවූ දකුණේ පාතා%ලයෙකු මෙන්ෂන් කරන්න. 💥 🔫 ☠️,cfa0306e5425448ef8810b27a4ea1ccd,Neutral,16,0,1,174,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1529,🚨 පූර්ණ රුධිර පරීක්ෂණ වාර්තාවට (FBC) රු. 150ක් වැඩිපුර ගත් පෞද්ගලික රෝහලකට ලක්ෂ 30ක දඩයක් ✅😊 රෝහලට දැන් සනීප ඇති 😂,🚨 පූර්ණ රුධිර පරීක්ෂණ වාර්තාවට (fbc) රු. 150ක් වැඩිපුර ගත් පෞද්ගලික රෝහලකට ලක්ෂ 30ක දඩයක් ✅😊 රෝහලට දැන් සනීප ඇති 😂,b859d436cacc1f7ef1fac5aff6f0e086,Positive,173,63,3,4,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1530,"රාජ්‍ය සේවයේ  අවැසි තනතුරුවලට සුදුස්සන් බඳවා ගැනීම මිස
රැකියා සැපයීමට තනතුරුවලට  බඳවා ගැනීම් නොකළයුතුය . .
1 කමෙන්ටුව බලන්න",රාජ්ය සේවයේ අවැසි තනතුරුවලට සුදුස්සන් බඳවා ගැනීම මිස රැකියා සැපයීමට තනතුරුවලට බඳවා ගැනීම් නොකළයුතුය . . 1 කමෙන්ටුව බලන්න,bb7e4548cd1f25f3a6aa6053c16fc837,Neutral,1203,217,7,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1532,"සමහර වෙලාවට හිතෙනවා, පළාත් පාලන ආයතනයට මතක ඇද්ද අපි කියන දේවල්? මිල ගණන් ඉහළ යාම ගැන එකක්වත් වෙනසක් නෑ.
කවදද මේකට විසඳුමක්?","සමහර වෙලාවට හිතෙනවා, පළාත් පාලන ආයතනයට මතක ඇද්ද අපි කියන දේවල්? මිල ගණන් ඉහළ යාම ගැන එකක්වත් වෙනසක් නෑ. කවදද මේකට විසඳුමක්?",4a8b9c1cc48610fa4959c4e8d0756e52,Negative,17,1,1,1,6,6,48,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1533,එදාමෙන් අදත් රන් හෙල්ල  රුමේෂ්❤️ ගැන ආඩම්බරවෙමු. ඒ ජයෙන්  ඉන්දියාවට කොචොක්  නෙකෙරමු .,එදාමෙන් අදත් රන් හෙල්ල රුමේෂ්❤️ ගැන ආඩම්බරවෙමු. ඒ ජයෙන් ඉන්දියාවට කොචොක් නෙකෙරමු .,1970ba5ea1e5d139f139120cba398449,Positive,622,252,11,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1534,"""පණ වුණත් දෙන්නම්"" කියපු අයියා... රුපියල් 2000ක් ණයට ඉල්ලපු ගමන් බ්ලොක් කරලා! 😁😁","""පණ වුණත් දෙන්නම්"" කියපු අයියා... රුපියල් 2000ක් ණයට ඉල්ලපු ගමන් බ්ලොක් කරලා! 😁😁",5aa84fd30264c914a27e6e70d2dd6115,Negative,53,0,0,142,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1535,"පෝය දවසේ කකුල් ලොකු ඩෙනිමයි crop top එකයි ඇඳලා ඇවිදින්න ගියපු නැති කෙල්ලෙක්ගෙන් අබ මිටක් එපා මට ඒ කෙල්ලව ඕනෙ ! 
😂",පෝය දවසේ කකුල් ලොකු ඩෙනිමයි crop top එකයි ඇඳලා ඇවිදින්න ගියපු නැති කෙල්ලෙක්ගෙන් අබ මිටක් එපා මට ඒ කෙල්ලව ඕනෙ ! 😂,d1d5627ba59a08199c881bce464ad25a,mixed,168,11,1,428,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
